id,name,degrees,textbook
1196,铁,2,禅诗
1197,密,2,禅诗
1198,刺,2,禅诗
1199,脚,2,禅诗
1200,伪,2,禅诗
1201,屠,2,禅诗
1202,飘,2,禅诗
1203,逝,2,禅诗
1204,左,2,禅诗
1205,适,2,禅诗
1206,拈,2,禅诗
1207,萝,2,禅诗
1208,铿,2,禅诗
1209,滔,2,禅诗
1210,旋,2,禅诗
1211,郭,2,禅诗
1212,庚,2,禅诗
1213,雅,2,禅诗
1214,嘴,2,禅诗
1215,竟,2,禅诗
1216,畔,2,禅诗
1217,给,2,禅诗
1218,谛,2,禅诗
1219,刀,2,禅诗
1220,丈,2,禅诗
1221,萼,2,禅诗
1222,倏,2,禅诗
1223,竺,2,禅诗
1224,蜗,2,禅诗
1225,懒,2,禅诗
1226,存,2,禅诗
1227,负,2,禅诗
1228,遥,2,禅诗
1229,轼,2,禅诗
1230,枕,2,禅诗
1231,展,2,禅诗
1232,洁,2,禅诗
1233,犁,2,禅诗
1234,康,2,禅诗
1235,紧,2,禅诗
1236,瑞,2,禅诗
1237,区,2,禅诗
1238,稳,2,禅诗
1239,类,2,禅诗
1240,杳,2,禅诗
1241,淤,2,禅诗
1242,劝,2,禅诗
1243,确,2,禅诗
1244,宠,2,禅诗
1245,纯,2,禅诗
1246,芸,2,禅诗
1247,邪,2,禅诗
1248,漓,2,禅诗
1249,陇,2,禅诗
1250,寞,2,禅诗
1251,禽,1,禅诗
1252,宙,1,禅诗
1253,揔,1,禅诗
1254,摄,1,禅诗
1255,艰,1,禅诗
1256,粉,1,禅诗
1257,碣,1,禅诗
1258,锥,1,禅诗
1259,斤,1,禅诗
1260,悔,1,禅诗
1261,瞠,1,禅诗
1262,奥,1,禅诗
1263,改,1,禅诗
1264,牯,1,禅诗
1265,讳,1,禅诗
1266,蟾,1,禅诗
1267,敝,1,禅诗
1268,蜂,1,禅诗
1269,宏,1,禅诗
1270,疾,1,禅诗
1271,茅,1,禅诗
1272,预,1,禅诗
1273,篱,1,禅诗
1274,福,1,禅诗
1275,陆,1,禅诗
1276,况,1,禅诗
1277,遑,1,禅诗
1278,席,1,禅诗
1279,偿,1,禅诗
1280,盒,1,禅诗
1281,揽,1,禅诗
1282,缀,1,禅诗
1283,枿,1,禅诗
1284,瀛,1,禅诗
1285,稼,1,禅诗
1286,舞,1,禅诗
1287,浙,1,禅诗
1288,勒,1,禅诗
1289,英,1,禅诗
1290,禾,1,禅诗
1291,嗟,1,禅诗
1292,逶,1,禅诗
1293,锡,1,禅诗
1294,躯,1,禅诗
1295,谋,1,禅诗
1296,循,1,禅诗
1297,决,1,禅诗
1298,停,1,禅诗
1299,背,1,禅诗
1300,辉,1,禅诗
1301,壳,1,禅诗
1302,司,1,禅诗
1303,咛,1,禅诗
1304,匝,1,禅诗
1305,炭,1,禅诗
1306,匹,1,禅诗
1307,庞,1,禅诗
1308,规,1,禅诗
1309,颠,1,禅诗
1310,阙,1,禅诗
1311,键,1,禅诗
1312,凸,1,禅诗
1313,菱,1,禅诗
1314,篁,1,禅诗
1315,冒,1,禅诗
1316,纳,1,禅诗
1317,鹉,1,禅诗
1318,灿,1,禅诗
1319,债,1,禅诗
1320,瘦,1,禅诗
1321,琼,1,禅诗
1322,凌,1,禅诗
1323,托,1,禅诗
1324,轨,1,禅诗
1325,氤,1,禅诗
1326,侍,1,禅诗
1327,掀,1,禅诗
1328,肩,1,禅诗
1329,尴,1,禅诗
1330,橹,1,禅诗
1331,湿,1,禅诗
1332,殉,1,禅诗
1333,恣,1,禅诗
1334,返,1,禅诗
1335,朴,1,禅诗
1336,扉,1,禅诗
1337,焉,1,禅诗
1338,麒,1,禅诗
1339,侄,1,禅诗
1340,沮,1,禅诗
1341,鹞,1,禅诗
1342,箧,1,禅诗
1343,柏,1,禅诗
1344,歧,1,禅诗
1345,避,1,禅诗
1346,眸,1,禅诗
1347,桦,1,禅诗
1348,苇,1,禅诗
1349,绊,1,禅诗
1350,慰,1,禅诗
1351,速,1,禅诗
1352,省,1,禅诗
1353,疲,1,禅诗
1354,粮,1,禅诗
1355,迦,1,禅诗
1356,府,1,禅诗
1357,娥,1,禅诗
1358,裂,1,禅诗
1359,彭,1,禅诗
1360,吕,1,禅诗
1361,润,1,禅诗
1362,呢,1,禅诗
1363,帆,1,禅诗
1364,候,1,禅诗
1365,羁,1,禅诗
1366,败,1,禅诗
1367,蘸,1,禅诗
1368,莺,1,禅诗
1369,愿,1,禅诗
1370,墟,1,禅诗
1371,坛,1,禅诗
1372,议,1,禅诗
1373,墅,1,禅诗
1374,纱,1,禅诗
1375,迈,1,禅诗
1376,婆,1,禅诗
1377,集,1,禅诗
1378,琅,1,禅诗
1379,词,1,禅诗
1380,镬,1,禅诗
1381,嘶,1,禅诗
1382,暄,1,禅诗
1383,找,1,禅诗
1384,车,1,禅诗
1385,洪,1,禅诗
1386,建,1,禅诗
1387,陲,1,禅诗
1388,肝,1,禅诗
1389,偃,1,禅诗
1390,糊,1,禅诗
1391,梨,1,禅诗
1392,斗,1,禅诗
1393,琶,1,禅诗
1394,胸,1,禅诗
1395,叩,1,禅诗
1396,免,1,禅诗
1397,珙,1,禅诗
1398,肠,1,禅诗
1399,资,1,禅诗
1400,申,1,禅诗
1401,甚,1,禅诗
1402,舛,1,禅诗
1403,尔,1,禅诗
1404,轱,1,禅诗
1405,逍,1,禅诗
1406,错,1,禅诗
1407,弘,1,禅诗
1408,鹂,1,禅诗
1409,沾,1,禅诗
1410,钩,1,禅诗
1411,馒,1,禅诗
1412,族,1,禅诗
1413,讷,1,禅诗
1414,寸,1,禅诗
1415,讨,1,禅诗
1416,蓑,1,禅诗
1417,蚌,1,禅诗
1418,沼,1,禅诗
1419,蝉,1,禅诗
1420,酽,1,禅诗
1421,笋,1,禅诗
1422,屹,1,禅诗
1423,怅,1,禅诗
1424,佶,1,禅诗
1425,乾,1,禅诗
1426,森,1,禅诗
1427,局,1,禅诗
1428,厮,1,禅诗
1429,翱,1,禅诗
1430,忍,1,禅诗
1431,调,1,禅诗
1432,媚,1,禅诗
1433,泬,1,禅诗
1434,踪,1,禅诗
1435,泯,1,禅诗
1436,乖,1,禅诗
1437,肢,1,禅诗
1438,废,1,禅诗
1439,乎,1,禅诗
1440,葫,1,禅诗
1441,砖,1,禅诗
1442,权,1,禅诗
1443,傲,1,禅诗
1444,戒,1,禅诗
1445,晕,1,禅诗
1446,辄,1,禅诗
1447,捷,1,禅诗
1448,鸠,1,禅诗
1449,昂,1,禅诗
1450,牟,1,禅诗
1451,损,1,禅诗
1452,枫,1,禅诗
1453,藉,1,禅诗
1454,釭,1,禅诗
1455,叮,1,禅诗
1456,髦,1,禅诗
1457,巅,1,禅诗
1458,煞,1,禅诗
1459,斟,1,禅诗
1460,亡,1,禅诗
1461,女,1,禅诗
1462,聊,1,禅诗
1463,视,1,禅诗
1464,磅,1,禅诗
1465,覆,1,禅诗
1466,钗,1,禅诗
1467,箫,1,禅诗
1468,探,1,禅诗
1469,拥,1,禅诗
1470,茗,1,禅诗
1471,倡,1,禅诗
1472,桐,1,禅诗
1473,据,1,禅诗
1474,塘,1,禅诗
1475,母,1,禅诗
1476,逆,1,禅诗
1477,汝,1,禅诗
1478,晶,1,禅诗
1479,脉,1,禅诗
1480,努,1,禅诗
1481,麟,1,禅诗
1482,诉,1,禅诗
1483,闹,1,禅诗
1484,研,1,禅诗
1485,荼,1,禅诗
1486,承,1,禅诗
1487,衬,1,禅诗
1488,樱,1,禅诗
1489,促,1,禅诗
1490,畅,1,禅诗
1491,替,1,禅诗
1492,岚,1,禅诗
1493,斑,1,禅诗
1494,鸯,1,禅诗
1495,膏,1,禅诗
1496,貌,1,禅诗
1497,尤,1,禅诗
1498,抬,1,禅诗
1499,希,1,禅诗
1500,鸪,1,禅诗
1501,茑,1,禅诗
1502,汤,1,禅诗
1503,峭,1,禅诗
1504,谂,1,禅诗
1505,嶷,1,禅诗
1506,凋,1,禅诗
1507,恨,1,禅诗
1508,猜,1,禅诗
1509,呼,1,禅诗
1510,漂,1,禅诗
1511,棹,1,禅诗
1512,笙,1,禅诗
1513,兽,1,禅诗
1514,鸳,1,禅诗
1515,蓦,1,禅诗
1516,辅,1,禅诗
1517,纤,1,禅诗
1518,该,1,禅诗
1519,泪,1,禅诗
1520,瞋,1,禅诗
1521,沿,1,禅诗
1522,夺,1,禅诗
1523,禹,1,禅诗
1524,蕉,1,禅诗
1525,逼,1,禅诗
1526,频,1,禅诗
1527,产,1,禅诗
1528,巴,1,禅诗
1529,隅,1,禅诗
1530,污,1,禅诗
1531,饮,1,禅诗
1532,斧,1,禅诗
1533,岳,1,禅诗
1534,晤,1,禅诗
1535,嘉,1,禅诗
1536,帮,1,禅诗
1537,朱,1,禅诗
1538,卖,1,禅诗
1539,颗,1,禅诗
1540,费,1,禅诗
1541,津,1,禅诗
1542,紥,1,禅诗
1543,仰,1,禅诗
1544,抽,1,禅诗
1545,掉,1,禅诗
1546,妥,1,禅诗
1547,锄,1,禅诗
1548,标,1,禅诗
1549,廖,1,禅诗
1550,暂,1,禅诗
1551,付,1,禅诗
1552,沧,1,禅诗
1553,甫,1,禅诗
1554,咽,1,禅诗
1555,溥,1,禅诗
1556,铒,1,禅诗
1557,译,1,禅诗
1558,鞭,1,禅诗
1559,泊,1,禅诗
1560,闭,1,禅诗
1561,壮,1,禅诗
1562,它,1,禅诗
1563,衙,1,禅诗
1564,嬉,1,禅诗
1565,杖,1,禅诗
1566,瓦,1,禅诗
1567,涟,1,禅诗
1568,殿,1,禅诗
1569,扣,1,禅诗
1570,瑚,1,禅诗
1571,穹,1,禅诗
1572,阑,1,禅诗
1573,袍,1,禅诗
1574,梳,1,禅诗
1575,倦,1,禅诗
1576,坞,1,禅诗
1577,颢,1,禅诗
1578,跃,1,禅诗
1579,礼,1,禅诗
1580,啸,1,禅诗
1581,淫,1,禅诗
1582,哮,1,禅诗
1583,镢,1,禅诗
1584,锵,1,禅诗
1585,姚,1,禅诗
1586,辟,1,禅诗
1587,擞,1,禅诗
1588,豫,1,禅诗
1589,胆,1,禅诗
1590,愈,1,禅诗
1591,芥,1,禅诗
1592,诠,1,禅诗
1593,脸,1,禅诗
1594,枙,1,禅诗
1595,暧,1,禅诗
1596,僻,1,禅诗
1597,勾,1,禅诗
1598,阻,1,禅诗
1599,暑,1,禅诗
1600,颜,1,禅诗
1601,告,1,禅诗
1602,吐,1,禅诗
1603,淮,1,禅诗
1604,捻,1,禅诗
1605,构,1,禅诗
1606,栏,1,禅诗
1607,矗,1,禅诗
1608,舌,1,禅诗
1609,缭,1,禅诗
1610,惭,1,禅诗
1611,湘,1,禅诗
1612,符,1,禅诗
1613,簟,1,禅诗
1614,互,1,禅诗
1615,孙,1,禅诗
1616,掌,1,禅诗
1617,逾,1,禅诗
1618,馨,1,禅诗
1619,宴,1,禅诗
1620,移,1,禅诗
1621,各,1,禅诗
1622,桂,1,禅诗
1623,鸿,1,禅诗
1624,齐,1,禅诗
1625,耸,1,禅诗
1626,跣,1,禅诗
1627,跚,1,禅诗
1628,坤,1,禅诗
1629,崖,1,禅诗
1630,牡,1,禅诗
1631,冈,1,禅诗
1632,幕,1,禅诗
1633,唳,1,禅诗
1634,绪,1,禅诗
1635,鳌,1,禅诗
1636,鼠,1,禅诗
1637,盛,1,禅诗
1638,瑛,1,禅诗
1639,瓜,1,禅诗
1640,翳,1,禅诗
1641,樵,1,禅诗
1642,瞻,1,禅诗
1643,赌,1,禅诗
1644,荔,1,禅诗
1645,陶,1,禅诗
1646,傍,1,禅诗
1647,愧,1,禅诗
1648,梢,1,禅诗
1649,啭,1,禅诗
1650,徐,1,禅诗
1651,另,1,禅诗
1652,猴,1,禅诗
1653,豪,1,禅诗
1654,庄,1,禅诗
1655,律,1,禅诗
1656,披,1,禅诗
1657,吞,1,禅诗
1658,验,1,禅诗
1659,拨,1,禅诗
1660,咄,1,禅诗
1661,宾,1,禅诗
1662,晒,1,禅诗
1663,飒,1,禅诗
1664,瓶,1,禅诗
1665,嘹,1,禅诗
1666,险,1,禅诗
1667,扑,1,禅诗
1668,球,1,禅诗
1669,仪,1,禅诗
1670,宰,1,禅诗
1671,碗,1,禅诗
1672,辞,1,禅诗
1673,坏,1,禅诗
1674,蹒,1,禅诗
1675,鹦,1,禅诗
1676,杷,1,禅诗
1677,l,1,禅诗
1678,毕,1,禅诗
1679,愚,1,禅诗
1680,箬,1,禅诗
1681,厚,1,禅诗
1682,蕊,1,禅诗
1683,撞,1,禅诗
1684,忌,1,禅诗
1685,亏,1,禅诗
1686,耍,1,禅诗
1687,礴,1,禅诗
1688,豆,1,禅诗
1689,垫,1,禅诗
1690,鉴,1,禅诗
1691,划,1,禅诗
1692,沃,1,禅诗
1693,粟,1,禅诗
1694,弱,1,禅诗
1695,蛇,1,禅诗
1696,保,1,禅诗
1697,筝,1,禅诗
1698,型,1,禅诗
1699,拽,1,禅诗
1700,借,1,禅诗
1701,荒,1,禅诗
1702,竖,1,禅诗
1703,续,1,禅诗
1704,胡,1,禅诗
1705,究,1,禅诗
1706,遣,1,禅诗
1707,悯,1,禅诗
1708,抵,1,禅诗
1709,珣,1,禅诗
1710,铜,1,禅诗
1711,烂,1,禅诗
1712,陪,1,禅诗
1713,荀,1,禅诗
1714,史,1,禅诗
1715,势,1,禅诗
1716,矣,1,禅诗
1717,瞒,1,禅诗
1718,釜,1,禅诗
1719,封,1,禅诗
1720,玝,1,禅诗
1721,榻,1,禅诗
1722,丧,1,禅诗
1723,抱,1,禅诗
1724,丽,1,禅诗
1725,右,1,禅诗
1726,择,1,禅诗
1727,父,1,禅诗
1728,寝,1,禅诗
1729,斥,1,禅诗
1730,蝇,1,禅诗
1731,抖,1,禅诗
1732,劣,1,禅诗
1733,辰,1,禅诗
1734,琵,1,禅诗
1735,馅,1,禅诗
1736,鹁,1,禅诗
1737,衾,1,禅诗
1738,鹰,1,禅诗
1739,鳞,1,禅诗
1740,皓,1,禅诗
1741,珊,1,禅诗
1742,采,1,禅诗
1743,蓬,1,禅诗
1744,弦,1,禅诗
1745,盖,1,禅诗
1746,筯,1,禅诗
1747,柴,1,禅诗
1748,财,1,禅诗
1749,认,1,禅诗
1750,跟,1,禅诗
1751,壶,1,禅诗
1752,布,1,禅诗
1753,徽,1,禅诗
1754,剩,1,禅诗
1755,亘,1,禅诗
1756,驻,1,禅诗
1757,尬,1,禅诗
1758,籁,1,禅诗
1759,贷,1,禅诗
1760,壹,1,禅诗
1761,扰,1,禅诗
1762,伽,1,禅诗
1763,阅,1,禅诗
1764,嫩,1,禅诗
1765,煮,1,禅诗
1766,藤,1,禅诗
1767,曹,1,禅诗
1768,滞,1,禅诗
1769,顽,1,禅诗
1770,扃,1,禅诗
1771,赴,1,禅诗
1772,杀,1,禅诗
1773,寓,1,禅诗
1774,植,1,禅诗
1775,泼,1,禅诗
1776,鸭,1,禅诗
1777,帏,1,禅诗
1778,淳,1,禅诗
1779,沓,1,禅诗
1780,慵,1,禅诗
1781,蛱,1,禅诗
1782,匣,1,禅诗
1783,危,1,禅诗
1784,滨,1,禅诗
1785,罕,1,禅诗
1786,逗,1,禅诗
1787,倩,1,禅诗
1788,救,1,禅诗
1789,黑,1,禅诗
1790,m,1,禅诗
1791,状,1,禅诗
1792,呈,1,禅诗
1793,颇,1,禅诗
1794,颀,1,禅诗
1795,牢,1,禅诗
1796,愉,1,禅诗
1797,渲,1,禅诗
1798,炽,1,禅诗
1799,悭,1,禅诗
1800,旗,1,禅诗
1801,鹧,1,禅诗
1802,川,1,禅诗
1803,钁,1,禅诗
1804,滴,1,禅诗
1805,徙,1,禅诗
1806,饱,1,禅诗
1807,困,1,禅诗
1808,扶,1,禅诗
1809,障,1,禅诗
1810,悉,1,禅诗
1811,魂,1,禅诗
1812,迤,1,禅诗
1813,笔,1,禅诗
1814,冽,1,禅诗
1815,组,1,禅诗
1816,季,1,禅诗
1817,瀚,1,禅诗
1818,济,1,禅诗
1819,征,1,禅诗
1820,腻,1,禅诗
1821,需,1,禅诗
1822,佰,1,禅诗
1823,巨,1,禅诗
1824,邻,1,禅诗
1825,子,976,论语
1826,曰,758,论语
1827,之,613,论语
1828,不,583,论语
1829,也,533,论语
1830,而,344,论语
1831,其,270,论语
1832,人,219,论语
1833,者,219,论语
1834,以,211,论语
1835,有,200,论语
1836,于,183,论语
1837,矣,181,论语
1838,为,171,论语
1839,君,160,论语
1840,乎,158,论语
1841,可,156,论语
1842,如,154,论语
1843,与,144,论语
1844,无,131,论语
1845,言,130,论语
1846,则,124,论语
1847,问,121,论语
1848,何,118,论语
1849,知,118,论语
1850,吾,113,论语
1851,仁,110,论语
1852,夫,105,论语
1853,道,89,论语
1854,焉,88,论语
1855,行,82,论语
1856,谓,78,论语
1857,必,75,论语
1858,礼,75,论语
1859,孔,74,论语
1860,三,72,论语
1861,斯,71,论语
1862,能,69,论语
1863,见,67,论语
1864,学,66,论语
1865,事,61,论语
1866,哉,61,论语
1867,是,60,论语
1868,公,59,论语
1869,闻,59,论语
1870,未,57,论语
1871,路,54,论语
1872,好,53,论语
1873,我,53,论语
1874,在,51,论语
1875,大,50,论语
1876,得,50,论语
1877,已,50,论语
1878,所,50,论语
1879,民,49,论语
1880,天,49,论语
1881,小,49,论语
1882,邦,48,论语
1883,乐,48,论语
1884,使,47,论语
1885,亦,47,论语
1886,下,46,论语
1887,欲,44,论语
1888,贡,44,论语
1889,从,43,论语
1890,政,43,论语
1891,诸,43,论语
1892,文,42,论语
1893,善,42,论语
1894,食,42,论语
1895,后,41,论语
1896,德,40,论语
1897,对,39,论语
1898,求,39,论语
1899,恶,39,论语
1900,然,38,论语
1901,死,38,论语
1902,信,38,论语
1903,仲,35,论语
1904,由,35,论语
1905,一,34,论语
1906,非,33,论语
1907,过,32,论语
1908,出,32,论语
1909,虽,31,论语
1910,十,31,论语
1911,足,31,论语
1912,居,30,论语
1913,己,29,论语
1914,夏,29,论语
1915,及,29,论语
1916,尔,29,论语
1917,父,29,论语
1918,予,28,论语
1919,色,27,论语
1920,成,27,论语
1921,上,27,论语
1922,张,27,论语
1923,友,27,论语
1924,季,27,论语
1925,立,26,论语
1926,中,26,论语
1927,齐,26,论语
1928,今,26,论语
1929,远,26,论语
1930,臣,26,论语
1931,贤,25,论语
1932,思,25,论语
1933,正,24,论语
1934,伯,24,论语
1935,命,24,论语
1936,义,24,论语
1937,门,23,论语
1938,敢,23,论语
1939,曾,23,论语
1940,犹,23,论语
1941,日,22,论语
1942,颜,22,论语
1943,难,22,论语
1944,生,22,论语
1945,敬,22,论语
1946,直,22,论语
1947,丧,22,论语
1948,用,21,论语
1949,说,21,论语
1950,周,21,论语
1951,自,21,论语
1952,告,20,论语
1953,四,20,论语
1954,达,20,论语
1955,怨,20,论语
1956,年,20,论语
1957,第,20,论语
1958,先,20,论语
1959,弟,19,论语
1960,氏,19,论语
1961,至,19,论语
1962,师,19,论语
1963,多,19,论语
1964,女,19,论语
1965,孝,19,论语
1966,将,18,论语
1967,丘,18,论语
1968,忠,18,论语
1969,莫,18,论语
1970,士,18,论语
1971,疾,18,论语
1972,服,18,论语
1973,冉,18,论语
1974,五,17,论语
1975,孙,17,论语
1976,百,17,论语
1977,安,17,论语
1978,入,17,论语
1979,宰,17,论语
1980,志,17,论语
1981,失,17,论语
1982,富,17,论语
1983,回,17,论语
1984,渊,17,论语
1985,二,17,论语
1986,患,17,论语
1987,朝,17,论语
1988,耻,17,论语
1989,赐,17,论语
1990,云,16,论语
1991,或,16,论语
1992,叔,16,论语
1993,身,16,论语
1994,孰,16,论语
1995,若,16,论语
1996,勇,16,论语
1997,乱,15,论语
1998,衣,15,论语
1999,唯,15,论语
2000,世,15,论语
2001,故,15,论语
2002,方,15,论语
2003,忧,15,论语
2004,又,15,论语
2005,皆,15,论语
2006,语,15,论语
2007,马,15,论语
2008,游,14,论语
2009,诗,14,论语
2010,执,14,论语
2011,既,14,论语
2012,武,14,论语
2013,举,14,论语
2014,违,14,论语
2015,美,14,论语
2016,改,14,论语
2017,祭,14,论语
2018,称,14,论语
2019,进,14,论语
2020,管,13,论语
2021,党,13,论语
2022,恭,13,论语
2023,力,13,论语
2024,退,13,论语
2025,众,13,论语
2026,去,13,论语
2027,勿,13,论语
2028,请,13,论语
2029,益,12,论语
2030,陈,12,论语
2031,哀,12,论语
2032,长,12,论语
2033,适,12,论语
2034,且,12,论语
2035,六,12,论语
2036,易,12,论语
2037,谁,12,论语
2038,古,12,论语
2039,惠,12,论语
2040,南,12,论语
2041,鲁,12,论语
2042,取,12,论语
2043,乡,12,论语
2044,家,11,论语
2045,作,11,论语
2046,卫,11,论语
2047,明,11,论语
2048,时,11,论语
2049,寡,11,论语
2050,樊,11,论语
2051,躬,11,论语
2052,奚,11,论语
2053,观,11,论语
2054,往,11,论语
2055,亡,11,论语
2056,归,11,论语
2057,夷,11,论语
2058,近,11,论语
2059,终,11,论语
2060,利,11,论语
2061,兄,11,论语
2062,孟,11,论语
2063,异,11,论语
2064,修,11,论语
2065,相,10,论语
2066,苟,10,论语
2067,国,10,论语
2068,月,10,论语
2069,辟,10,论语
2070,尝,10,论语
2071,畏,10,论语
2072,惑,10,论语
2073,室,10,论语
2074,令,10,论语
2075,固,10,论语
2076,迟,10,论语
2077,次,10,论语
2078,泰,10,论语
2079,久,10,论语
2080,佞,10,论语
2081,来,10,论语
2082,劳,10,论语
2083,母,10,论语
2084,贫,9,论语
2085,朋,9,论语
2086,反,9,论语
2087,宗,9,论语
2088,乘,9,论语
2089,谋,9,论语
2090,老,9,论语
2091,蔽,9,论语
2092,杀,9,论语
2093,同,9,论语
2094,愚,9,论语
2095,隐,9,论语
2096,亲,9,论语
2097,兴,9,论语
2098,敏,9,论语
2099,怀,9,论语
2100,山,9,论语
2101,爱,9,论语
2102,致,9,论语
2103,厌,9,论语
2104,复,9,论语
2105,召,9,论语
2106,受,8,论语
2107,庙,8,论语
2108,康,8,论语
2109,病,8,论语
2110,七,8,论语
2111,贵,8,论语
2112,仕,8,论语
2113,岂,8,论语
2114,舜,8,论语
2115,位,8,论语
2116,加,8,论语
2117,骄,8,论语
2118,少,8,论语
2119,圣,8,论语
2120,桓,8,论语
2121,简,8,论语
2122,废,8,论语
2123,和,8,论语
2124,车,8,论语
2125,视,8,论语
2126,内,8,论语
2127,止,8,论语
2128,狂,8,论语
2129,质,8,论语
2130,容,8,论语
2131,听,8,论语
2132,名,8,论语
2133,毋,7,论语
2134,伐,7,论语
2135,比,7,论语
2136,司,7,论语
2137,裘,7,论语
2138,让,7,论语
2139,费,7,论语
2140,赤,7,论语
2141,危,7,论语
2142,譬,7,论语
2143,慎,7,论语
2144,变,7,论语
2145,教,7,论语
2146,博,7,论语
2147,弓,7,论语
2148,冕,7,论语
2149,笃,7,论语
2150,惧,7,论语
2151,九,7,论语
2152,神,7,论语
2153,王,7,论语
2154,殷,7,论语
2155,荡,7,论语
2156,才,7,论语
2157,枉,7,论语
2158,牛,7,论语
2159,始,7,论语
2160,升,7,论语
2161,徒,6,论语
2162,心,6,论语
2163,庄,6,论语
2164,罪,6,论语
2165,饭,6,论语
2166,里,6,论语
2167,姓,6,论语
2168,雍,6,论语
2169,墙,6,论语
2170,末,6,论语
2171,免,6,论语
2172,臧,6,论语
2173,谷,6,论语
2174,愿,6,论语
2175,辞,6,论语
2176,闵,6,论语
2177,舍,6,论语
2178,没,6,论语
2179,趋,6,论语
2180,期,6,论语
2181,损,6,论语
2182,辱,6,论语
2183,拜,6,论语
2184,巍,6,论语
2185,切,6,论语
2186,宁,6,论语
2187,尼,6,论语
2188,节,6,论语
2189,肉,6,论语
2190,尧,6,论语
2191,器,6,论语
2192,各,6,论语
2193,微,6,论语
2194,尽,6,论语
2195,动,6,论语
2196,战,6,论语
2197,俭,6,论语
2198,贾,6,论语
2199,旧,6,论语
2200,识,6,论语
2201,手,6,论语
2202,处,6,论语
2203,怡,6,论语
2204,施,6,论语
2205,临,6,论语
2206,鲜,6,论语
2207,弗,6,论语
2208,治,6,论语
2209,气,6,论语
2210,约,6,论语
2211,刑,5,论语
2212,忘,5,论语
2213,衰,5,论语
2214,鼓,5,论语
2215,颛,5,论语
2216,贼,5,论语
2217,弃,5,论语
2218,厉,5,论语
2219,放,5,论语
2220,希,5,论语
2221,巧,5,论语
2222,厚,5,论语
2223,余,5,论语
2224,饮,5,论语
2225,宿,5,论语
2226,矜,5,论语
2227,诲,5,论语
2228,鬼,5,论语
2229,阳,5,论语
2230,征,5,论语
2231,抑,5,论语
2232,刚,5,论语
2233,木,5,论语
2234,侍,5,论语
2235,书,5,论语
2236,鄙,5,论语
2237,谏,5,论语
2238,臾,5,论语
2239,妻,5,论语
2240,夺,5,论语
2241,温,5,论语
2242,八,5,论语
2243,守,5,论语
2244,盖,5,论语
2245,阙,5,论语
2246,歌,5,论语
2247,尹,5,论语
2248,任,5,论语
2249,笑,5,论语
2250,兮,5,论语
2251,酒,5,论语
2252,阶,5,论语
2253,间,5,论语
2254,戒,5,论语
2255,玉,5,论语
2256,堂,5,论语
2257,寝,5,论语
2258,胜,5,论语
2259,草,5,论语
2260,本,5,论语
2261,主,5,论语
2262,骞,5,论语
2263,射,5,论语
2264,恒,5,论语
2265,鲤,5,论语
2266,坐,5,论语
2267,千,5,论语
2268,禹,5,论语
2269,景,5,论语
2270,倦,5,论语
2271,数,5,论语
2272,宾,5,论语
2273,因,5,论语
2274,甚,5,论语
2275,几,5,论语
2276,他,5,论语
2277,华,5,论语
2278,禄,5,论语
2279,侯,5,论语
2280,喜,5,论语
2281,羊,4,论语
2282,前,4,论语
2283,杖,4,论语
2284,揖,4,论语
2285,鸟,4,论语
2286,崇,4,论语
2287,偲,4,论语
2288,述,4,论语
2289,军,4,论语
2290,错,4,论语
2291,幸,4,论语
2292,偃,4,论语
2293,章,4,论语
2294,宽,4,论语
2295,发,4,论语
2296,官,4,论语
2297,交,4,论语
2298,海,4,论语
2299,水,4,论语
2300,誾,4,论语
2301,舞,4,论语
2302,弘,4,论语
2303,觚,4,论语
2304,共,4,论语
2305,瑟,4,论语
2306,西,4,论语
2307,毁,4,论语
2308,东,4,论语
2309,攻,4,论语
2310,群,4,论语
2311,便,4,论语
2312,雅,4,论语
2313,察,4,论语
2314,养,4,论语
2315,席,4,论语
2316,旅,4,论语
2317,威,4,论语
2318,恸,4,论语
2319,报,4,论语
2320,弒,4,论语
2321,声,4,论语
2322,左,4,论语
2323,祷,4,论语
2324,昔,4,论语
2325,匡,4,论语
2326,恐,4,论语
2327,庶,4,论语
2328,沽,4,论语
2329,粟,4,论语
2330,商,4,论语
2331,艺,4,论语
2332,省,4,论语
2333,宫,4,论语
2334,困,4,论语
2335,柳,4,论语
2336,御,4,论语
2337,硁,4,论语
2338,侃,4,论语
2339,殆,4,论语
2340,果,4,论语
2341,重,4,论语
2342,犯,4,论语
2343,高,4,论语
2344,鱼,4,论语
2345,绝,4,论语
2346,欺,4,论语
2347,穷,4,论语
2348,风,4,论语
2349,伤,4,论语
2350,谅,4,论语
2351,待,4,论语
2352,踰,4,论语
2353,童,4,论语
2354,葬,4,论语
2355,畔,4,论语
2356,疏,4,论语
2357,逸,4,论语
2358,干,4,论语
2359,贱,4,论语
2360,择,4,论语
2361,克,3,论语
2362,巫,3,论语
2363,继,3,论语
2364,屡,3,论语
2365,权,3,论语
2366,享,3,论语
2367,史,3,论语
2368,野,3,论语
2369,忿,3,论语
2370,愬,3,论语
2371,望,3,论语
2372,鞠,3,论语
2373,闲,3,论语
2374,社,3,论语
2375,狐,3,论语
2376,肆,3,论语
2377,庭,3,论语
2378,蔡,3,论语
2379,俟,3,论语
2380,亵,3,论语
2381,每,3,论语
2382,乃,3,论语
2383,争,3,论语
2384,逝,3,论语
